cleist,ext,neither_freq,dim_freq,dim_bh_norm,com_freq,com_bh_norm
0.91,0.19,0.147286821705427,0.147286821705427,0.172727272727274,0.705426356589151,0.827272727272732
0.92,0.19,0.146153846153847,0.146153846153847,0.171171171171172,0.707692307692311,0.828828828828833
0.93,0.19,0.145038167938932,0.145038167938932,0.169642857142858,0.709923664122141,0.830357142857148
0.94,0.19,0.143939393939395,0.143939393939395,0.168141592920355,0.712121212121217,0.831858407079653
0.95,0.19,0.142857142857144,0.142857142857144,0.166666666666668,0.714285714285719,0.833333333333339
0.96,0.19,0.14179104477612,0.14179104477612,0.165217391304349,0.716417910447765,0.834782608695658
0.97,0.19,0.140740740740742,0.140740740740742,0.163793103448277,0.718518518518523,0.83620689655173
0.98,0.19,0.139705882352942,0.139705882352942,0.162393162393163,0.72058823529412,0.837606837606841
0.99,0.19,0.138686131386862,0.138686131386862,0.161016949152543,0.72262773722628,0.838983050847461
1,0.19,0.137681159420291,0.137681159420291,0.15966386554622,0.724637681159424,0.840336134453787
0,0.2,1,0,NaN,0,NaN
0.01,0.2,0.552346737814649,0.42666995099912,0.953125972803605,0.0209833111862309,0.0468740271963946
0.02,0.2,0.483161105431573,0.470005448470396,0.909384826509356,0.046833446098027,0.090615173490637
0.03,0.2,0.465695728220537,0.464643316570441,0.869623061449573,0.0696609552090202,0.130376938550424
0.04,0.2,0.454575900799732,0.454523423348043,0.83333945825733,0.0909006758522239,0.166660541742669
0.05,0.2,0.444444836088656,0.444444234042883,0.800000185244984,0.111110929868461,0.199999814755016
0.06,0.2,0.434782601383658,0.434782606470204,0.769230755342204,0.130434792146137,0.230769244657795
0.07,0.2,0.425531921000293,0.425531913374532,0.740740745970586,0.148936165625171,0.259259254029408
0.08,0.2,0.416666664485681,0.416666668231631,0.714285714297916,0.166666667282693,0.285714285702093
0.09,0.2,0.408163264983211,0.408163265124976,0.689655171731436,0.183673469891815,0.310344828268567
0.1,0.2,0.400000000251541,0.399999999813073,0.666666666634612,0.199999999935393,0.3333333333654
0.11,0.2,0.392156862799752,0.392156862759908,0.645161290404954,0.215686274440345,0.354838709595053
0.12,0.2,0.38461538459469,0.384615384639999,0.62500000001898,0.230769230765313,0.374999999981023
0.13,0.2,0.377358490556259,0.377358490568257,0.606060606054652,0.245283018875489,0.393939393945356
0.14,0.2,0.370370370370596,0.370370370367879,0.588235294113902,0.259259259261525,0.411764705886099
0.15,0.2,0.363636363637483,0.363636363635548,0.571428571428295,0.272727272726969,0.428571428571705
0.16,0.2,0.35714285714311,0.357142857142947,0.555555555555914,0.285714285713942,0.444444444444084
0.17,0.2,0.350877192982403,0.350877192982572,0.540540540540675,0.298245614035026,0.459459459459327
0.18,0.2,0.344827586206858,0.344827586206919,0.526315789473687,0.31034482758623,0.473684210526323
0.19,0.2,0.338983050847455,0.338983050847453,0.512820512820504,0.3220338983051,0.487179487179509
0.2,0.2,0.33333333333334,0.333333333333333,0.500000000000005,0.333333333333339,0.500000000000013
0.21,0.2,0.32786885245902,0.327868852459018,0.487804878048786,0.344262295081968,0.512195121951224
0.22,0.2,0.322580645161292,0.322580645161293,0.476190476190481,0.354838709677421,0.523809523809528
0.23,0.2,0.317460317460319,0.317460317460319,0.46511627906977,0.365079365079367,0.534883720930236
0.24,0.2,0.312500000000001,0.312500000000001,0.454545454545457,0.375000000000001,0.545454545454548
0.25,0.2,0.307692307692309,0.307692307692309,0.444444444444447,0.384615384615386,0.555555555555559
0.26,0.2,0.303030303030305,0.303030303030304,0.434782608695655,0.393939393939396,0.565217391304352
0.27,0.2,0.298507462686568,0.298507462686568,0.425531914893618,0.402985074626867,0.574468085106385
0.28,0.2,0.294117647058825,0.294117647058825,0.416666666666669,0.411764705882355,0.583333333333337
0.29,0.2,0.289855072463768,0.289855072463768,0.408163265306122,0.420289855072464,0.591836734693877
0.3,0.2,0.285714285714286,0.285714285714286,0.4,0.428571428571429,0.6
0.31,0.2,0.28169014084507,0.28169014084507,0.392156862745098,0.436619718309859,0.607843137254902
0.32,0.2,0.277777777777778,0.277777777777778,0.384615384615385,0.444444444444445,0.615384615384617
0.33,0.2,0.273972602739726,0.273972602739726,0.377358490566038,0.452054794520548,0.622641509433963
0.34,0.2,0.270270270270271,0.270270270270271,0.370370370370372,0.459459459459461,0.629629629629632
0.35,0.2,0.266666666666667,0.266666666666667,0.363636363636365,0.466666666666668,0.636363636363638
0.36,0.2,0.263157894736843,0.263157894736843,0.357142857142859,0.473684210526318,0.642857142857147
0.37,0.2,0.259740259740261,0.259740259740261,0.350877192982458,0.480519480519483,0.649122807017548
0.38,0.2,0.256410256410258,0.256410256410258,0.344827586206899,0.48717948717949,0.655172413793108
0.39,0.2,0.253164556962026,0.253164556962026,0.338983050847459,0.493670886075951,0.661016949152546
0.4,0.2,0.250000000000001,0.250000000000001,0.333333333333335,0.500000000000002,0.666666666666671
0.41,0.2,0.246913580246915,0.246913580246915,0.327868852459018,0.506172839506175,0.672131147540988
0.42,0.2,0.243902439024392,0.243902439024392,0.322580645161293,0.512195121951223,0.677419354838716
0.43,0.2,0.240963855421688,0.240963855421688,0.31746031746032,0.51807228915663,0.682539682539689
0.44,0.2,0.23809523809524,0.23809523809524,0.312500000000003,0.523809523809528,0.687500000000007
0.45,0.2,0.23529411764706,0.23529411764706,0.30769230769231,0.529411764705886,0.692307692307698
0.46,0.2,0.232558139534885,0.232558139534885,0.303030303030306,0.534883720930236,0.696969696969703
0.47,0.2,0.229885057471266,0.229885057471266,0.29850746268657,0.540229885057476,0.70149253731344
0.48,0.2,0.227272727272728,0.227272727272728,0.294117647058825,0.545454545454547,0.705882352941179
0.49,0.2,0.224719101123597,0.224719101123597,0.28985507246377,0.550561797752812,0.710144927536237
0.5,0.2,0.222222222222223,0.222222222222223,0.285714285714288,0.555555555555559,0.71428571428572
0.51,0.2,0.219780219780221,0.21978021978022,0.281690140845072,0.560439560439562,0.718309859154933
0.52,0.2,0.217391304347827,0.217391304347827,0.277777777777779,0.56521739130435,0.722222222222226
0.53,0.2,0.215053763440861,0.215053763440861,0.273972602739727,0.569892473118282,0.726027397260277
0.54,0.2,0.21276595744681,0.21276595744681,0.270270270270272,0.574468085106387,0.729729729729735
0.55,0.2,0.210526315789475,0.210526315789475,0.266666666666668,0.578947368421055,0.733333333333337
0.56,0.2,0.208333333333335,0.208333333333334,0.263157894736844,0.583333333333337,0.736842105263163
0.57,0.2,0.20618556701031,0.20618556701031,0.259740259740261,0.587628865979385,0.740259740259745
0.58,0.2,0.204081632653062,0.204081632653062,0.256410256410258,0.591836734693881,0.743589743589749
0.59,0.2,0.202020202020203,0.202020202020203,0.253164556962027,0.595959595959598,0.746835443037978
0.6,0.2,0.200000000000001,0.200000000000001,0.250000000000002,0.600000000000004,0.750000000000006
0.61,0.2,0.198019801980199,0.198019801980199,0.246913580246915,0.603960396039606,0.75308641975309
0.62,0.2,0.19607843137255,0.19607843137255,0.243902439024392,0.607843137254905,0.756097560975615
0.63,0.2,0.194174757281554,0.194174757281554,0.240963855421688,0.611650485436896,0.759036144578318
0.64,0.2,0.192307692307693,0.192307692307693,0.238095238095239,0.615384615384618,0.761904761904766
0.65,0.2,0.190476190476192,0.190476190476191,0.23529411764706,0.619047619047622,0.764705882352946
0.66,0.2,0.18867924528302,0.188679245283019,0.232558139534885,0.622641509433965,0.76744186046512
0.67,0.2,0.186915887850468,0.186915887850468,0.229885057471265,0.626168224299067,0.770114942528738
0.68,0.2,0.185185185185186,0.185185185185186,0.227272727272729,0.629629629629633,0.772727272727278
0.69,0.2,0.183486238532111,0.183486238532111,0.224719101123596,0.633027522935782,0.775280898876407
0.7,0.2,0.181818181818183,0.181818181818183,0.222222222222224,0.636363636363639,0.777777777777782
0.71,0.2,0.180180180180181,0.180180180180181,0.219780219780222,0.639639639639644,0.780219780219787
0.72,0.2,0.178571428571429,0.178571428571429,0.217391304347827,0.642857142857146,0.782608695652179
0.73,0.2,0.176991150442478,0.176991150442478,0.215053763440861,0.646017699115046,0.784946236559143
0.74,0.2,0.175438596491229,0.175438596491229,0.21276595744681,0.649122807017548,0.787234042553197
0.75,0.2,0.173913043478262,0.173913043478262,0.210526315789475,0.652173913043483,0.789473684210533
0.76,0.2,0.17241379310345,0.17241379310345,0.208333333333335,0.655172413793109,0.791666666666675
0.77,0.2,0.170940170940172,0.170940170940172,0.206185567010311,0.658119658119662,0.793814432989697
0.78,0.2,0.16949152542373,0.16949152542373,0.204081632653063,0.661016949152547,0.795918367346946
0.79,0.2,0.168067226890757,0.168067226890757,0.202020202020204,0.663865546218492,0.797979797979804
0.8,0.2,0.166666666666667,0.166666666666667,0.200000000000001,0.66666666666667,0.800000000000004
0.81,0.2,0.165289256198348,0.165289256198348,0.198019801980199,0.66942148760331,0.801980198019807
0.82,0.2,0.163934426229509,0.163934426229509,0.196078431372551,0.672131147540989,0.803921568627458
0.83,0.2,0.162601626016261,0.162601626016261,0.194174757281555,0.674796747967484,0.805825242718453
0.84,0.2,0.161290322580646,0.161290322580646,0.192307692307694,0.677419354838714,0.807692307692313
0.85,0.2,0.160000000000001,0.160000000000001,0.190476190476192,0.680000000000005,0.809523809523817
0.86,0.2,0.15873015873016,0.15873015873016,0.18867924528302,0.682539682539687,0.811320754716987
0.87,0.2,0.157480314960631,0.157480314960631,0.186915887850469,0.685039370078745,0.813084112149539
0.88,0.2,0.156250000000001,0.156250000000001,0.185185185185187,0.687500000000004,0.814814814814821
0.89,0.2,0.155038759689924,0.155038759689924,0.183486238532112,0.68992248062016,0.816513761467897
0.9,0.2,0.153846153846155,0.153846153846155,0.181818181818183,0.692307692307697,0.818181818181825
0.91,0.2,0.152671755725192,0.152671755725192,0.180180180180182,0.694656488549623,0.819819819819826
0.92,0.2,0.151515151515153,0.151515151515153,0.17857142857143,0.696969696969702,0.821428571428579
0.93,0.2,0.150375939849625,0.150375939849625,0.17699115044248,0.699248120300758,0.82300884955753
0.94,0.2,0.149253731343285,0.149253731343285,0.17543859649123,0.701492537313438,0.824561403508779
0.95,0.2,0.148148148148149,0.148148148148149,0.173913043478262,0.703703703703709,0.826086956521746
0.96,0.2,0.147058823529413,0.147058823529413,0.17241379310345,0.705882352941183,0.82758620689656
0.97,0.2,0.145985401459855,0.145985401459855,0.170940170940173,0.708029197080297,0.829059829059837
0.98,0.2,0.144927536231885,0.144927536231885,0.16949152542373,0.710144927536238,0.830508474576279
0.99,0.2,0.143884892086332,0.143884892086332,0.168067226890758,0.712230215827343,0.831932773109251
1,0.2,0.142857142857144,0.142857142857144,0.166666666666668,0.71428571428572,0.83333333333334
0,0.21,1,0,NaN,0,NaN
0.01,0.21,0.552999762872508,0.426984356556676,0.9552217674437,0.0200158805708135,0.0447782325562942
0.02,0.21,0.484319894292491,0.470976803082051,0.913311950314381,0.0447033026254573,0.086688049685618
0.03,0.21,0.467269308511014,0.466168084893487,0.875053929388869,0.066562606595497,0.124946070611126
0.04,0.21,0.456556195694984,0.456496104290196,0.840006088346129,0.0869477000148222,0.159993911653874
0.05,0.21,0.446809252998215,0.446808058119351,0.80769257356705,0.106382688882434,0.19230742643295
0.06,0.21,0.437499986704447,0.437500004799222,0.777777767925755,0.125000008496328,0.222222232074241
0.07,0.21,0.428571432697269,0.42857142692714,0.750000002537661,0.142857140375586,0.249999997462331
0.08,0.21,0.419999998933984,0.420000000846152,0.72413793116243,0.160000000219866,0.275862068837573
0.09,0.21,0.411764705682333,0.411764705810991,0.69999999964066,0.176470588506681,0.300000000359348
0.1,0.21,0.403846153984111,0.403846153747403,0.677419354829827,0.19230769226849,0.322580645170181
0.11,0.21,0.39622641511967,0.396226415104854,0.656250000044945,0.20754716977548,0.34374999995506
0.12,0.21,0.388888888875758,0.388888888901736,0.636363636370985,0.222222222222508,0.363636363629018
0.13,0.21,0.381818181813507,0.381818181818472,0.617647058819328,0.236363636368025,0.382352941180678
0.14,0.21,0.375000000000628,0.37499999999851,0.599999999998219,0.250000000000861,0.400000000001779
0.15,0.21,0.368421052632218,0.36842105263126,0.583333333333419,0.26315789473652,0.416666666666578
0.16,0.21,0.362068965517313,0.362068965517346,0.567567567567795,0.275862068965339,0.432432432432201
0.17,0.21,0.355932203389779,0.355932203389891,0.552631578947417,0.288135593220331,0.447368421052583
0.18,0.21,0.349999999999982,0.350000000000005,0.538461538461531,0.30000000000002,0.46153846153848
0.19,0.21,0.34426229508197,0.344262295081963,0.524999999999996,0.311475409836073,0.475000000000013
0.2,0.21,0.33870967741936,0.338709677419356,0.512195121951225,0.322580645161293,0.487804878048788
0.21,0.21,0.333333333333335,0.333333333333335,0.500000000000004,0.333333333333334,0.500000000000003
0.22,0.21,0.328125000000001,0.328125000000001,0.488372093023259,0.343750000000001,0.511627906976747
0.23,0.21,0.323076923076923,0.323076923076923,0.477272727272728,0.353846153846154,0.522727272727273
0.24,0.21,0.318181818181819,0.318181818181819,0.466666666666668,0.363636363636365,0.533333333333336
0.25,0.21,0.313432835820896,0.313432835820896,0.456521739130436,0.37313432835821,0.543478260869567
0.26,0.21,0.308823529411765,0.308823529411765,0.446808510638299,0.382352941176471,0.553191489361704
0.27,0.21,0.304347826086956,0.304347826086956,0.437499999999999,0.391304347826087,0.562499999999999
0.28,0.21,0.3,0.3,0.428571428571429,0.400000000000001,0.571428571428572
0.29,0.21,0.295774647887324,0.295774647887324,0.42,0.408450704225352,0.58
0.3,0.21,0.291666666666666,0.291666666666666,0.411764705882352,0.416666666666666,0.588235294117645
0.31,0.21,0.287671232876712,0.287671232876712,0.403846153846153,0.424657534246575,0.596153846153845
0.32,0.21,0.283783783783783,0.283783783783783,0.396226415094339,0.432432432432432,0.60377358490566
0.33,0.21,0.28,0.28,0.388888888888889,0.44,0.611111111111111
0.34,0.21,0.276315789473684,0.276315789473684,0.381818181818182,0.447368421052632,0.618181818181818
0.35,0.21,0.272727272727273,0.272727272727273,0.375,0.454545454545455,0.625
0.36,0.21,0.26923076923077,0.26923076923077,0.36842105263158,0.461538461538462,0.631578947368422
0.37,0.21,0.265822784810127,0.265822784810127,0.362068965517243,0.468354430379748,0.637931034482761
0.38,0.21,0.262500000000001,0.262500000000001,0.355932203389832,0.475000000000001,0.644067796610172
0.39,0.21,0.25925925925926,0.25925925925926,0.350000000000001,0.481481481481483,0.650000000000003
0.4,0.21,0.25609756097561,0.25609756097561,0.344262295081968,0.487804878048782,0.655737704918035
0.41,0.21,0.253012048192772,0.253012048192772,0.338709677419356,0.493975903614459,0.661290322580647
0.42,0.21,0.250000000000001,0.250000000000001,0.333333333333335,0.500000000000001,0.666666666666669
0.43,0.21,0.247058823529413,0.247058823529413,0.328125000000002,0.505882352941179,0.671875000000004
0.44,0.21,0.244186046511629,0.244186046511629,0.323076923076925,0.511627906976747,0.676923076923081
0.45,0.21,0.241379310344829,0.241379310344829,0.318181818181821,0.517241379310349,0.681818181818188
0.46,0.21,0.238636363636365,0.238636363636365,0.313432835820897,0.522727272727275,0.686567164179109
0.47,0.21,0.235955056179777,0.235955056179777,0.308823529411767,0.528089887640453,0.69117647058824
0.48,0.21,0.233333333333334,0.233333333333334,0.304347826086958,0.533333333333335,0.695652173913046
0.49,0.21,0.230769230769231,0.230769230769231,0.300000000000001,0.53846153846154,0.700000000000002
0.5,0.21,0.228260869565218,0.228260869565218,0.295774647887325,0.543478260869567,0.704225352112678
0.51,0.21,0.225806451612904,0.225806451612904,0.291666666666668,0.548387096774195,0.708333333333336
0.52,0.21,0.22340425531915,0.22340425531915,0.287671232876714,0.553191489361705,0.712328767123292
0.53,0.21,0.221052631578948,0.221052631578948,0.283783783783784,0.557894736842107,0.716216216216218
0.54,0.21,0.21875,0.21875,0.28,0.5625,0.720000000000001
0.55,0.21,0.216494845360825,0.216494845360825,0.276315789473685,0.567010309278352,0.723684210526319
0.56,0.21,0.214285714285715,0.214285714285715,0.272727272727273,0.571428571428573,0.727272727272729
0.57,0.21,0.212121212121213,0.212121212121213,0.26923076923077,0.575757575757577,0.730769230769234
0.58,0.21,0.21,0.21,0.265822784810127,0.580000000000001,0.734177215189875
0.59,0.21,0.207920792079208,0.207920792079208,0.262500000000001,0.584158415841585,0.737500000000002
0.6,0.21,0.205882352941177,0.205882352941177,0.259259259259261,0.58823529411765,0.740740740740745
0.61,0.21,0.203883495145631,0.203883495145631,0.25609756097561,0.592233009708739,0.743902439024392
0.62,0.21,0.201923076923078,0.201923076923078,0.253012048192772,0.596153846153848,0.746987951807232
0.63,0.21,0.2,0.2,0.250000000000001,0.600000000000002,0.750000000000002
0.64,0.21,0.19811320754717,0.19811320754717,0.247058823529412,0.603773584905661,0.75294117647059
0.65,0.21,0.196261682242991,0.196261682242991,0.244186046511629,0.60747663551402,0.755813953488375
0.66,0.21,0.194444444444445,0.194444444444445,0.241379310344828,0.611111111111112,0.758620689655174
0.67,0.21,0.192660550458716,0.192660550458716,0.238636363636365,0.614678899082572,0.761363636363641
0.68,0.21,0.190909090909092,0.190909090909092,0.235955056179776,0.61818181818182,0.764044943820228
0.69,0.21,0.18918918918919,0.18918918918919,0.233333333333334,0.621621621621623,0.766666666666669
0.7,0.21,0.1875,0.1875,0.230769230769231,0.625000000000001,0.769230769230771
0.71,0.21,0.185840707964602,0.185840707964602,0.228260869565218,0.628318584070798,0.771739130434785
0.72,0.21,0.18421052631579,0.18421052631579,0.225806451612904,0.631578947368424,0.774193548387101
0.73,0.21,0.182608695652174,0.182608695652174,0.223404255319149,0.634782608695653,0.776595744680852
0.74,0.21,0.181034482758621,0.181034482758621,0.221052631578948,0.637931034482761,0.778947368421056
0.75,0.21,0.17948717948718,0.17948717948718,0.218750000000001,0.641025641025643,0.781250000000003
0.76,0.21,0.177966101694916,0.177966101694916,0.216494845360825,0.644067796610171,0.783505154639177
0.77,0.21,0.176470588235295,0.176470588235294,0.214285714285715,0.647058823529413,0.785714285714288
0.78,0.21,0.175000000000001,0.175000000000001,0.212121212121213,0.650000000000002,0.787878787878791
0.79,0.21,0.173553719008265,0.173553719008265,0.210000000000001,0.652892561983474,0.790000000000004
0.8,0.21,0.172131147540984,0.172131147540984,0.207920792079209,0.655737704918035,0.792079207920795
0.81,0.21,0.170731707317074,0.170731707317074,0.205882352941177,0.658536585365856,0.794117647058827
0.82,0.21,0.169354838709678,0.169354838709678,0.203883495145632,0.661290322580648,0.796116504854373
0.83,0.21,0.168000000000001,0.168000000000001,0.201923076923078,0.664000000000002,0.798076923076926
0.84,0.21,0.166666666666667,0.166666666666667,0.200000000000001,0.666666666666669,0.800000000000003
0.85,0.21,0.165354330708662,0.165354330708662,0.19811320754717,0.669291338582678,0.801886792452831
0.86,0.21,0.1640625,0.1640625,0.196261682242991,0.671875000000002,0.803738317757012
0.87,0.21,0.162790697674419,0.162790697674419,0.194444444444445,0.674418604651165,0.805555555555558
0.88,0.21,0.161538461538462,0.161538461538462,0.192660550458716,0.676923076923079,0.807339449541287
0.89,0.21,0.160305343511451,0.160305343511451,0.190909090909091,0.679389312977101,0.809090909090911
0.9,0.21,0.15909090909091,0.15909090909091,0.18918918918919,0.681818181818184,0.810810810810814
0.91,0.21,0.157894736842106,0.157894736842106,0.187500000000001,0.684210526315793,0.812500000000005
0.92,0.21,0.156716417910448,0.156716417910448,0.185840707964603,0.686567164179107,0.814159292035402
0.93,0.21,0.155555555555556,0.155555555555556,0.18421052631579,0.688888888888891,0.815789473684213
0.94,0.21,0.154411764705883,0.154411764705883,0.182608695652175,0.691176470588238,0.817391304347829
0.95,0.21,0.153284671532847,0.153284671532847,0.181034482758621,0.693430656934309,0.818965517241383
0.96,0.21,0.152173913043479,0.152173913043479,0.17948717948718,0.695652173913045,0.820512820512823
0.97,0.21,0.151079136690648,0.151079136690648,0.177966101694916,0.697841726618707,0.822033898305088
0.98,0.21,0.150000000000001,0.150000000000001,0.176470588235295,0.700000000000002,0.823529411764709
0.99,0.21,0.148936170212767,0.148936170212767,0.175000000000001,0.702127659574471,0.825000000000004
1,0.21,0.147887323943663,0.147887323943663,0.173553719008265,0.704225352112679,0.826446280991739
0,0.22,1,0,NaN,0,NaN
0.01,0.22,0.55359446172995,0.427271906064848,0.957138452449873,0.0191336322052035,0.0428615475501307
0.02,0.22,0.485376934302783,0.471864509257572,0.916912864405494,0.0427585564396427,0.0830871355945014
0.03,0.22,0.468708628938622,0.467563155693748,0.880050347438698,0.0637282153676286,0.119949652561299
0.04,0.22,0.458371467213171,0.458304309005108,0.846159833284642,0.0833242237817197,0.153840166715357
0.05,0.22,0.448980687019883,0.448978879096979,0.814815140813729,0.102040433883138,0.185184859186269
0.06,0.22,0.439999989773371,0.44000000547928,0.785714281150128,0.120000004747346,0.214285718849867
0.07,0.22,0.431372551473801,0.431372547747805,0.758620690692757,0.137254900778388,0.241379309307233
0.08,0.22,0.423076922609759,0.423076923508914,0.7333333334883,0.15384615388133,0.266666666511705
0.09,0.22,0.415094339493759,0.415094339604084,0.709677419166735,0.169811320902161,0.29032258083327
0.1,0.22,0.407407407481556,0.407407407354933,0.687499999997474,0.185185185163515,0.312500000002534
0.11,0.22,0.400000000011899,0.400000000006407,0.666666666690566,0.199999999981698,0.333333333309441
0.12,0.22,0.392857142849346,0.392857142863726,0.647058823531946,0.214285714286925,0.35294117646805
0.13,0.22,0.385964912278585,0.38596491228044,0.628571428568835,0.228070175440978,0.37142857143117
0.14,0.22,0.379310344828153,0.379310344826762,0.611111111110341,0.241379310345083,0.388888888889655
0.15,0.22,0.372881355932533,0.372881355932105,0.59459459459475,0.254237288135361,0.405405405405247
0.16,0.22,0.366666666666666,0.366666666666744,0.578947368421174,0.266666666666586,0.42105263157882
0.17,0.22,0.360655737704883,0.360655737704945,0.564102564102575,0.278688524590173,0.435897435897426
0.18,0.22,0.354838709677414,0.354838709677418,0.549999999999993,0.290322580645174,0.450000000000016
0.19,0.22,0.349206349206354,0.349206349206348,0.53658536585366,0.301587301587305,0.46341463414635
0.2,0.22,0.343750000000004,0.343750000000002,0.523809523809531,0.312500000000002,0.476190476190482
0.21,0.22,0.33846153846154,0.338461538461541,0.511627906976749,0.323076923076924,0.488372093023259
0.22,0.22,0.333333333333334,0.333333333333334,0.500000000000002,0.333333333333334,0.500000000000002
0.23,0.22,0.328358208955224,0.328358208955224,0.488888888888889,0.343283582089553,0.511111111111112
0.24,0.22,0.323529411764706,0.323529411764706,0.478260869565218,0.352941176470589,0.521739130434784
0.25,0.22,0.318840579710145,0.318840579710145,0.46808510638298,0.362318840579711,0.531914893617022
0.26,0.22,0.314285714285715,0.314285714285715,0.458333333333334,0.371428571428572,0.541666666666668
0.27,0.22,0.309859154929577,0.309859154929577,0.448979591836734,0.380281690140845,0.551020408163264
0.28,0.22,0.305555555555556,0.305555555555556,0.44,0.388888888888889,0.56
0.29,0.22,0.301369863013698,0.301369863013698,0.431372549019607,0.397260273972602,0.568627450980391
0.3,0.22,0.297297297297297,0.297297297297297,0.423076923076922,0.405405405405405,0.576923076923076
0.31,0.22,0.293333333333333,0.293333333333333,0.415094339622641,0.413333333333333,0.584905660377358
0.32,0.22,0.289473684210526,0.289473684210526,0.407407407407406,0.421052631578946,0.592592592592591
0.33,0.22,0.285714285714285,0.285714285714285,0.399999999999999,0.428571428571428,0.599999999999998
0.34,0.22,0.282051282051281,0.282051282051281,0.392857142857141,0.435897435897435,0.607142857142854
0.35,0.22,0.278481012658227,0.278481012658227,0.3859649122807,0.443037974683543,0.614035087719296
0.36,0.22,0.275,0.275,0.379310344827587,0.450000000000001,0.620689655172415
0.37,0.22,0.271604938271605,0.271604938271605,0.372881355932204,0.456790123456791,0.627118644067798
0.38,0.22,0.26829268292683,0.26829268292683,0.366666666666668,0.463414634146343,0.633333333333336
0.39,0.22,0.265060240963856,0.265060240963856,0.360655737704918,0.46987951807229,0.639344262295083
0.4,0.22,0.261904761904762,0.261904761904762,0.35483870967742,0.476190476190477,0.645161290322582
0.41,0.22,0.258823529411765,0.258823529411765,0.349206349206349,0.482352941176471,0.650793650793651
0.42,0.22,0.255813953488373,0.255813953488373,0.343750000000002,0.488372093023258,0.656250000000003
0.43,0.22,0.252873563218392,0.252873563218392,0.33846153846154,0.49425287356322,0.661538461538465
0.44,0.22,0.250000000000001,0.250000000000001,0.333333333333335,0.500000000000002,0.66666666666667
0.45,0.22,0.247191011235956,0.247191011235956,0.328358208955226,0.505617977528092,0.67164179104478
0.46,0.22,0.244444444444445,0.244444444444445,0.323529411764707,0.511111111111113,0.676470588235297
0.47,0.22,0.241758241758243,0.241758241758243,0.318840579710147,0.516483516483519,0.68115942028986
0.48,0.22,0.239130434782609,0.239130434782609,0.314285714285715,0.521739130434783,0.685714285714287
0.49,0.22,0.236559139784947,0.236559139784947,0.309859154929578,0.526881720430109,0.690140845070425
0.5,0.22,0.23404255319149,0.23404255319149,0.305555555555556,0.531914893617022,0.694444444444446
0.51,0.22,0.231578947368422,0.231578947368422,0.3013698630137,0.53684210526316,0.698630136986304
0.52,0.22,0.229166666666667,0.229166666666667,0.297297297297298,0.541666666666668,0.702702702702705
0.53,0.22,0.226804123711341,0.226804123711341,0.293333333333334,0.546391752577321,0.706666666666669
0.54,0.22,0.224489795918367,0.224489795918367,0.289473684210526,0.551020408163265,0.710526315789473
0.55,0.22,0.222222222222223,0.222222222222223,0.285714285714287,0.555555555555557,0.714285714285717
0.56,0.22,0.22,0.22,0.282051282051282,0.56,0.717948717948718
0.57,0.22,0.217821782178218,0.217821782178218,0.278481012658228,0.564356435643564,0.721518987341772
0.58,0.22,0.215686274509804,0.215686274509804,0.275000000000001,0.568627450980393,0.725000000000001
0.59,0.22,0.213592233009709,0.213592233009709,0.271604938271606,0.572815533980584,0.728395061728398
0.6,0.22,0.211538461538462,0.211538461538462,0.26829268292683,0.576923076923078,0.731707317073173
0.61,0.22,0.20952380952381,0.20952380952381,0.265060240963856,0.580952380952382,0.734939759036146
0.62,0.22,0.207547169811321,0.207547169811321,0.261904761904762,0.58490566037736,0.73809523809524
0.63,0.22,0.205607476635514,0.205607476635514,0.258823529411765,0.588785046728973,0.741176470588237
0.64,0.22,0.203703703703704,0.203703703703704,0.255813953488373,0.592592592592594,0.74418604651163
0.65,0.22,0.201834862385322,0.201834862385322,0.252873563218391,0.596330275229359,0.747126436781611
0.66,0.22,0.2,0.2,0.250000000000001,0.600000000000001,0.750000000000002
0.67,0.22,0.198198198198199,0.198198198198199,0.247191011235956,0.603603603603605,0.752808988764048
0.68,0.22,0.196428571428572,0.196428571428572,0.244444444444445,0.607142857142859,0.755555555555558
0.69,0.22,0.194690265486726,0.194690265486726,0.241758241758242,0.61061946902655,0.75824175824176
0.7,0.22,0.192982456140352,0.192982456140352,0.23913043478261,0.6140350877193,0.760869565217395
0.71,0.22,0.191304347826087,0.191304347826087,0.236559139784947,0.617391304347827,0.763440860215056
0.72,0.22,0.189655172413793,0.189655172413793,0.23404255319149,0.620689655172415,0.765957446808512
0.73,0.22,0.188034188034188,0.188034188034188,0.231578947368421,0.623931623931624,0.768421052631579
0.74,0.22,0.186440677966102,0.186440677966102,0.229166666666668,0.627118644067799,0.770833333333337
0.75,0.22,0.184873949579832,0.184873949579832,0.226804123711341,0.630252100840337,0.773195876288661
0.76,0.22,0.183333333333334,0.183333333333334,0.224489795918368,0.633333333333334,0.775510204081634
0.77,0.22,0.181818181818182,0.181818181818182,0.222222222222223,0.636363636363637,0.777777777777779
0.78,0.22,0.180327868852459,0.180327868852459,0.22,0.639344262295083,0.780000000000001
0.79,0.22,0.178861788617887,0.178861788617887,0.217821782178218,0.642276422764229,0.782178217821785
0.8,0.22,0.17741935483871,0.17741935483871,0.215686274509805,0.645161290322583,0.784313725490199
0.81,0.22,0.176,0.176,0.213592233009709,0.648000000000001,0.786407766990293
0.82,0.22,0.174603174603175,0.174603174603175,0.211538461538462,0.650793650793651,0.788461538461539
